match_id,comp_a,comp_b,a_1,a_2,a_3,b_1,b_2,b_3,score_a,score_b,win_prob_a,label
284,"(4, 8, 9)","(16, 17, 18)",4,8,9,16,17,18,21,51,0.14497042,0.0
285,"(12, 15, 16)","(5, 12, 19)",12,15,16,5,12,19,43,36,0.5879173,1.0
286,"(2, 3, 16)","(3, 4, 7)",2,3,16,3,4,7,21,14,0.6923077,0.0
287,"(5, 12, 15)","(10, 11, 20)",5,12,15,10,11,20,32,41,0.37855822,0.0
288,"(5, 8, 20)","(2, 13, 19)",5,8,20,2,13,19,33,34,0.48507795,0.0
289,"(4, 11, 16)","(3, 4, 12)",4,11,16,3,4,12,31,19,0.7269289,1.0
290,"(9, 10, 11)","(9, 12, 18)",9,10,11,9,12,18,30,39,0.37174723,0.0
291,"(2, 14, 16)","(10, 15, 16)",2,14,16,10,15,16,32,41,0.37855822,0.0
292,"(13, 14, 18)","(3, 8, 13)",13,14,18,3,8,13,45,24,0.7785467,0.0
293,"(3, 7, 16)","(7, 13, 19)",3,7,16,7,13,19,26,39,0.30769232,0.0
294,"(5, 9, 12)","(11, 17, 19)",5,9,12,11,17,19,26,47,0.23431543,0.0
295,"(5, 6, 20)","(8, 16, 17)",5,6,20,8,16,17,31,41,0.36373958,0.0
296,"(9, 16, 20)","(1, 2, 8)",9,16,20,1,2,8,45,11,0.94361603,0.0
297,"(4, 7, 19)","(6, 14, 17)",4,7,19,6,14,17,30,37,0.3966505,0.0
298,"(3, 4, 5)","(2, 4, 10)",3,4,5,2,4,10,12,16,0.36,0.0
299,"(1, 3, 10)","(9, 15, 20)",1,3,10,9,15,20,14,44,0.09193246,0.0
300,"(3, 10, 20)","(1, 6, 17)",3,10,20,1,6,17,33,24,0.65405405,1.0
301,"(9, 12, 15)","(16, 17, 20)",9,12,15,16,17,20,36,53,0.31571254,0.0
302,"(1, 2, 14)","(2, 4, 19)",1,2,14,2,4,19,17,25,0.31619257,1.0
303,"(11, 12, 14)","(4, 6, 10)",11,12,14,4,6,10,37,20,0.7738835,1.0
304,"(5, 8, 20)","(2, 9, 18)",5,8,20,2,9,18,33,29,0.5642487,1.0
305,"(1, 15, 19)","(9, 10, 18)",1,15,19,9,10,18,35,37,0.47224364,1.0
306,"(3, 5, 10)","(3, 15, 19)",3,5,10,3,15,19,18,37,0.19137625,1.0
307,"(5, 10, 12)","(7, 17, 18)",5,10,12,7,17,18,27,42,0.29241878,0.0
308,"(3, 6, 11)","(1, 6, 17)",3,6,11,1,6,17,20,24,0.40983605,0.0
309,"(1, 10, 18)","(4, 9, 12)",1,10,18,4,9,12,29,25,0.57366985,1.0
310,"(6, 14, 19)","(11, 14, 18)",6,14,19,11,14,18,39,43,0.4513353,0.0
311,"(6, 16, 17)","(12, 13, 14)",6,16,17,12,13,14,39,39,0.5,0.0
312,"(1, 12, 13)","(2, 7, 12)",1,12,13,2,7,12,26,21,0.6051925,1.0
313,"(2, 17, 20)","(3, 15, 20)",2,17,20,3,15,20,39,38,0.5129848,0.0
314,"(2, 10, 20)","(4, 5, 12)",2,10,20,4,5,12,32,21,0.6989761,1.0
315,"(6, 13, 17)","(5, 11, 16)",6,13,17,5,11,16,36,32,0.5586207,1.0
316,"(7, 13, 20)","(5, 8, 14)",7,13,20,5,8,14,40,27,0.68699014,1.0
317,"(7, 13, 16)","(1, 10, 15)",7,13,16,1,10,15,36,26,0.6572008,0.0
318,"(12, 15, 17)","(8, 10, 15)",12,15,17,8,10,15,44,33,0.64,1.0
319,"(8, 11, 13)","(2, 8, 20)",8,11,13,2,8,20,32,30,0.53222454,1.0
320,"(3, 6, 17)","(3, 6, 11)",3,6,17,3,6,11,26,20,0.6282528,1.0
321,"(1, 10, 17)","(9, 14, 19)",1,10,17,9,14,19,28,42,0.30769232,0.0
322,"(6, 8, 11)","(7, 8, 19)",6,8,11,7,8,19,25,34,0.35092646,1.0
323,"(11, 15, 19)","(3, 16, 19)",11,15,19,3,16,19,45,38,0.5837417,1.0
324,"(14, 16, 18)","(11, 14, 20)",14,16,18,11,14,20,48,45,0.53222454,1.0
325,"(2, 9, 14)","(3, 15, 20)",2,9,14,3,15,20,25,38,0.3020783,0.0
326,"(2, 10, 11)","(5, 11, 16)",2,10,11,5,11,16,23,32,0.34063104,0.0
327,"(1, 4, 12)","(2, 11, 13)",1,4,12,2,11,13,17,26,0.29948187,1.0
328,"(1, 16, 17)","(2, 5, 10)",1,16,17,2,5,10,34,17,0.8,1.0
329,"(5, 10, 13)","(4, 14, 16)",5,10,13,4,14,16,28,34,0.40412372,0.0
330,"(5, 9, 14)","(5, 11, 13)",5,9,14,5,11,13,28,29,0.48246154,1.0
331,"(3, 11, 19)","(8, 18, 20)",3,11,19,8,18,20,33,46,0.33978158,1.0
332,"(3, 5, 19)","(3, 15, 16)",3,5,19,3,15,16,27,34,0.3867374,0.0
333,"(9, 12, 19)","(11, 12, 13)",9,12,19,11,12,13,40,36,0.5524862,1.0
334,"(4, 9, 20)","(6, 7, 15)",4,9,20,6,7,15,33,28,0.5814202,1.0
335,"(9, 10, 12)","(1, 6, 20)",9,10,12,1,6,20,31,27,0.56863904,0.0
336,"(13, 16, 20)","(7, 15, 19)",13,16,20,7,15,19,49,41,0.58819205,0.0
337,"(3, 6, 13)","(5, 12, 19)",3,6,13,5,12,19,22,36,0.2719101,0.0
338,"(2, 6, 19)","(3, 14, 19)",2,6,19,3,14,19,27,36,0.36,1.0
339,"(13, 14, 17)","(4, 10, 18)",13,14,17,4,10,18,44,32,0.65405405,1.0
340,"(6, 10, 13)","(3, 5, 10)",6,10,13,3,5,10,29,18,0.7218884,1.0
341,"(3, 4, 12)","(6, 8, 11)",3,4,12,6,8,11,19,25,0.36612576,0.0
342,"(6, 8, 19)","(5, 11, 18)",6,8,19,5,11,18,33,34,0.48507795,1.0
343,"(5, 6, 14)","(4, 8, 16)",5,6,14,4,8,16,25,28,0.443577,1.0
344,"(11, 13, 18)","(3, 4, 6)",11,13,18,3,4,6,42,13,0.91257113,1.0
345,"(2, 12, 16)","(3, 17, 18)",2,12,16,3,17,18,30,38,0.38395905,0.0
346,"(16, 17, 18)","(4, 15, 18)",16,17,18,4,15,18,51,37,0.6551637,0.0
347,"(12, 14, 19)","(4, 11, 14)",12,14,19,4,11,14,45,29,0.70655966,0.0
348,"(2, 5, 8)","(3, 5, 18)",2,5,8,3,5,18,15,26,0.24972253,0.0
349,"(2, 3, 20)","(5, 13, 20)",2,3,20,5,13,20,25,38,0.3020783,0.0
350,"(5, 8, 9)","(2, 9, 10)",5,8,9,2,9,10,22,21,0.52324325,0.0
351,"(1, 5, 6)","(4, 16, 18)",1,5,6,4,16,18,12,38,0.0906801,0.0
352,"(3, 5, 6)","(1, 12, 16)",3,5,6,1,12,16,14,29,0.18900675,0.0
353,"(4, 7, 15)","(4, 11, 15)",4,7,15,4,11,15,26,30,0.428934,1.0
354,"(14, 15, 16)","(8, 13, 15)",14,15,16,8,13,15,45,36,0.6097561,0.0
355,"(16, 17, 19)","(9, 11, 14)",16,17,19,9,11,14,52,34,0.70051813,0.0
356,"(2, 3, 5)","(7, 9, 13)",2,3,5,7,9,13,10,29,0.106269926,0.0
357,"(10, 17, 20)","(7, 17, 20)",10,17,20,7,17,20,47,44,0.53293127,1.0
358,"(1, 8, 19)","(1, 6, 16)",1,8,19,1,6,16,28,23,0.59710586,1.0
359,"(7, 19, 20)","(3, 8, 16)",7,19,20,3,8,16,46,27,0.743761,0.0
360,"(9, 15, 20)","(6, 12, 18)",9,15,20,6,12,18,44,36,0.5990099,0.0
361,"(10, 17, 19)","(8, 16, 19)",10,17,19,8,16,19,46,43,0.5336696,1.0
362,"(2, 8, 17)","(5, 14, 15)",2,8,17,5,14,15,27,34,0.3867374,0.0
363,"(10, 18, 20)","(9, 18, 20)",10,18,20,9,18,20,48,47,0.51052517,0.0
364,"(1, 11, 18)","(2, 15, 18)",1,11,18,2,15,18,30,35,0.42352942,1.0
365,"(5, 6, 18)","(2, 3, 7)",5,6,18,2,3,7,29,12,0.8538071,0.0
366,"(4, 11, 12)","(1, 8, 14)",4,11,12,1,8,14,27,23,0.57949126,1.0
367,"(3, 6, 12)","(5, 14, 15)",3,6,12,5,14,15,21,34,0.27614278,1.0
368,"(1, 3, 11)","(6, 14, 18)",1,3,11,6,14,18,15,38,0.13481127,0.0
369,"(8, 11, 17)","(3, 4, 6)",8,11,17,3,4,6,36,13,0.88464165,1.0
370,"(3, 8, 9)","(8, 13, 15)",3,8,9,8,13,15,20,36,0.23584905,0.0
371,"(6, 13, 20)","(7, 15, 19)",6,13,20,7,15,19,39,41,0.4750156,1.0
372,"(4, 5, 13)","(3, 10, 16)",4,5,13,3,10,16,22,29,0.365283,0.0
373,"(3, 12, 14)","(2, 10, 14)",3,12,14,2,10,14,29,26,0.55438364,0.0
374,"(10, 16, 17)","(7, 16, 19)",10,16,17,7,16,19,43,42,0.5117631,0.0
375,"(1, 9, 12)","(6, 15, 20)",1,9,12,6,15,20,22,41,0.22355658,0.0
376,"(7, 15, 16)","(2, 4, 11)",7,15,16,2,4,11,38,17,0.8332372,1.0
377,"(7, 18, 19)","(2, 12, 15)",7,18,19,2,12,15,44,29,0.6971552,0.0
378,"(3, 13, 15)","(4, 13, 16)",3,13,15,4,13,16,31,33,0.4687805,0.0
379,"(2, 13, 17)","(5, 6, 9)",2,13,17,5,6,9,32,20,0.71910113,0.0
380,"(1, 2, 9)","(2, 4, 6)",1,2,9,2,4,6,12,12,0.5,0.0
381,"(12, 14, 19)","(12, 18, 19)",12,14,19,12,18,19,45,49,0.45752373,1.0
382,"(12, 17, 20)","(3, 14, 19)",12,17,20,3,14,19,49,36,0.6494455,0.0
383,"(2, 10, 16)","(3, 13, 16)",2,10,16,3,13,16,28,32,0.43362832,0.0
384,"(1, 4, 6)","(1, 6, 10)",1,4,6,1,6,10,11,17,0.29512194,0.0
385,"(1, 12, 17)","(10, 13, 20)",1,12,17,10,13,20,30,43,0.32739177,1.0
386,"(1, 6, 18)","(2, 9, 20)",1,6,18,2,9,20,25,31,0.39407313,0.0
387,"(9, 13, 14)","(15, 17, 19)",9,13,14,15,17,19,36,51,0.33256352,0.0
388,"(10, 17, 20)","(4, 15, 16)",10,17,20,4,15,16,47,35,0.6432732,1.0
389,"(2, 3, 7)","(10, 13, 19)",2,3,7,10,13,19,12,42,0.0754717,1.0
390,"(7, 18, 19)","(2, 5, 6)",7,18,19,2,5,6,44,13,0.919715,1.0
391,"(2, 5, 6)","(2, 4, 6)",2,5,6,2,4,6,13,12,0.5399361,1.0
392,"(3, 11, 15)","(8, 16, 20)",3,11,15,8,16,20,29,44,0.3028448,1.0
393,"(5, 18, 20)","(9, 11, 16)",5,18,20,9,11,16,43,36,0.5879173,1.0
394,"(7, 12, 15)","(5, 9, 10)",7,12,15,5,9,10,34,24,0.6674365,1.0
395,"(10, 13, 19)","(1, 4, 6)",10,13,19,1,4,6,42,11,0.935809,1.0
396,"(1, 5, 6)","(12, 16, 18)",1,5,6,12,16,18,12,46,0.063716814,0.0
397,"(2, 6, 11)","(3, 15, 19)",2,6,11,3,15,19,19,37,0.20867053,0.0
398,"(2, 17, 19)","(12, 14, 19)",2,17,19,12,14,19,38,45,0.41625828,1.0
399,"(3, 5, 19)","(10, 13, 14)",3,5,19,10,13,14,27,37,0.34747377,0.0
400,"(17, 18, 20)","(9, 17, 19)",17,18,20,9,17,19,55,45,0.5990099,0.0
401,"(8, 12, 15)","(7, 8, 18)",8,12,15,7,8,18,35,33,0.52938634,1.0
402,"(3, 6, 17)","(6, 16, 18)",3,6,17,6,16,18,26,40,0.2970123,0.0
403,"(14, 15, 18)","(5, 8, 9)",14,15,18,5,8,9,47,22,0.8202748,1.0
404,"(4, 15, 20)","(1, 3, 14)",4,15,20,1,3,14,39,18,0.82439023,1.0
405,"(4, 16, 17)","(3, 14, 18)",4,16,17,3,14,18,37,35,0.52775633,0.0
406,"(4, 7, 13)","(7, 13, 20)",4,7,13,7,13,20,24,40,0.2647059,0.0
407,"(1, 16, 20)","(9, 10, 17)",1,16,20,9,10,17,37,36,0.5136961,1.0
408,"(12, 14, 17)","(5, 10, 18)",12,14,17,5,10,18,43,33,0.6293397,1.0
409,"(1, 2, 18)","(7, 10, 20)",1,2,18,7,10,20,21,37,0.24364641,1.0
410,"(2, 4, 15)","(1, 3, 10)",2,4,15,1,3,10,21,14,0.6923077,1.0
411,"(2, 9, 13)","(4, 10, 19)",2,9,13,4,10,19,24,33,0.34594595,1.0
412,"(2, 17, 18)","(4, 18, 20)",2,17,18,4,18,20,37,42,0.43696138,0.0
413,"(1, 14, 15)","(10, 18, 19)",1,14,15,10,18,19,30,47,0.28948215,0.0
414,"(1, 3, 6)","(3, 5, 20)",1,3,6,3,5,20,10,28,0.11312217,0.0
415,"(6, 17, 20)","(2, 9, 14)",6,17,20,2,9,14,43,25,0.7473727,1.0
416,"(14, 15, 16)","(3, 9, 17)",14,15,16,3,9,17,45,29,0.70655966,1.0
417,"(1, 12, 16)","(2, 4, 11)",1,12,16,2,4,11,29,17,0.7442478,0.0
418,"(3, 4, 19)","(5, 10, 17)",3,4,19,5,10,17,26,32,0.39764705,0.0
419,"(4, 18, 19)","(6, 11, 13)",4,18,19,6,11,13,41,30,0.6512979,1.0
420,"(12, 13, 15)","(8, 16, 20)",12,13,15,8,16,20,40,44,0.4524887,0.0
421,"(7, 9, 13)","(14, 15, 19)",7,9,13,14,15,19,29,48,0.26740858,0.0
422,"(8, 10, 19)","(1, 7, 11)",8,10,19,1,7,11,37,19,0.7913295,1.0
423,"(5, 13, 19)","(2, 11, 14)",5,13,19,2,11,14,37,27,0.6525262,1.0
424,"(4, 6, 7)","(3, 5, 8)",4,6,7,3,5,8,17,16,0.5302752,0.0
425,"(2, 6, 15)","(2, 11, 17)",2,6,15,2,11,17,23,30,0.37018895,1.0
426,"(10, 12, 14)","(9, 12, 17)",10,12,14,9,12,17,36,38,0.4729927,1.0
427,"(8, 17, 20)","(1, 15, 19)",8,17,20,1,15,19,45,35,0.6230769,0.0
428,"(1, 3, 14)","(1, 3, 19)",1,3,14,1,3,19,18,23,0.37983587,1.0
429,"(7, 11, 18)","(10, 11, 18)",7,11,18,10,11,18,36,39,0.4600639,1.0
430,"(1, 8, 12)","(13, 16, 18)",1,8,12,13,16,18,21,47,0.1664151,0.0
431,"(7, 15, 19)","(2, 9, 10)",7,15,19,2,9,10,41,21,0.7921772,1.0
432,"(9, 12, 15)","(3, 7, 18)",9,12,15,3,7,18,36,28,0.6230769,0.0
433,"(1, 13, 20)","(4, 16, 20)",1,13,20,4,16,20,34,40,0.41944847,0.0
434,"(4, 7, 13)","(5, 7, 13)",4,7,13,5,7,13,24,25,0.47960034,1.0
435,"(1, 12, 19)","(15, 19, 20)",1,12,19,15,19,20,32,54,0.25989848,0.0
436,"(5, 11, 18)","(4, 5, 6)",5,11,18,4,5,6,34,15,0.8370746,1.0
437,"(12, 13, 15)","(1, 2, 16)",12,13,15,1,2,16,40,19,0.8159102,1.0
438,"(1, 7, 20)","(4, 6, 13)",1,7,20,4,6,13,28,23,0.59710586,0.0
439,"(3, 16, 20)","(5, 10, 15)",3,16,20,5,10,15,39,30,0.6282528,1.0
440,"(14, 15, 20)","(5, 6, 16)",14,15,20,5,6,16,49,27,0.76709265,1.0
441,"(3, 5, 9)","(5, 6, 11)",3,5,9,5,6,11,17,22,0.37386805,1.0
442,"(1, 14, 15)","(11, 17, 19)",1,14,15,11,17,19,30,47,0.28948215,1.0
443,"(4, 13, 18)","(9, 10, 11)",4,13,18,9,10,11,35,30,0.5764706,0.0
444,"(4, 19, 20)","(2, 11, 19)",4,19,20,2,11,19,43,32,0.6435781,0.0
445,"(6, 14, 15)","(3, 10, 11)",6,14,15,3,10,11,35,24,0.6801777,1.0
446,"(3, 6, 9)","(6, 15, 16)",3,6,9,6,15,16,18,37,0.19137625,1.0
447,"(13, 14, 20)","(4, 5, 13)",13,14,20,4,5,13,47,22,0.8202748,1.0
448,"(5, 6, 20)","(4, 6, 20)",5,6,20,4,6,20,31,30,0.516389,0.0
449,"(3, 4, 7)","(2, 4, 8)",3,4,7,2,4,8,14,14,0.5,0.0
450,"(13, 15, 20)","(2, 12, 14)",13,15,20,2,12,14,48,28,0.746114,1.0
451,"(11, 18, 20)","(7, 16, 17)",11,18,20,7,16,17,49,40,0.6001,1.0
452,"(4, 15, 20)","(9, 15, 16)",4,15,20,9,15,16,39,40,0.4873438,1.0
453,"(1, 3, 14)","(8, 13, 16)",1,3,14,8,13,16,18,37,0.19137625,0.0
454,"(5, 17, 19)","(3, 5, 16)",5,17,19,3,5,16,41,24,0.74479395,0.0
455,"(5, 10, 13)","(1, 14, 20)",5,10,13,1,14,20,28,35,0.3902439,0.0
456,"(1, 18, 19)","(2, 3, 15)",1,18,19,2,3,15,38,20,0.7830803,1.0
457,"(6, 10, 12)","(3, 15, 19)",6,10,12,3,15,19,28,37,0.36414304,1.0
458,"(9, 14, 19)","(5, 6, 17)",9,14,19,5,6,17,42,28,0.6923077,1.0
459,"(1, 10, 15)","(10, 18, 19)",1,10,15,10,18,19,26,47,0.23431543,0.0
460,"(7, 12, 19)","(11, 12, 17)",7,12,19,11,12,17,38,40,0.4743758,1.0
461,"(1, 15, 19)","(1, 2, 6)",1,15,19,1,2,6,35,9,0.93797857,1.0
462,"(7, 19, 20)","(7, 10, 18)",7,19,20,7,10,18,46,35,0.63334334,1.0
463,"(4, 6, 9)","(3, 5, 6)",4,6,9,3,5,6,19,14,0.6481149,0.0
464,"(1, 2, 10)","(2, 6, 13)",1,2,10,2,6,13,13,21,0.27704918,0.0
465,"(13, 17, 20)","(5, 10, 13)",13,17,20,5,10,13,50,28,0.76126677,0.0
466,"(2, 4, 6)","(1, 4, 8)",2,4,6,1,4,8,12,13,0.4600639,1.0
467,"(5, 17, 18)","(3, 7, 19)",5,17,18,3,7,19,40,29,0.65546906,1.0
468,"(2, 5, 8)","(5, 9, 20)",2,5,8,5,9,20,15,34,0.16292542,0.0
469,"(12, 14, 15)","(2, 15, 17)",12,14,15,2,15,17,41,34,0.59252733,1.0
470,"(7, 15, 18)","(5, 16, 18)",7,15,18,5,16,18,40,39,0.5126562,0.0
471,"(8, 17, 20)","(4, 9, 20)",8,17,20,4,9,20,45,33,0.650289,1.0
472,"(4, 7, 11)","(8, 16, 18)",4,7,11,8,16,18,22,42,0.2153025,1.0
473,"(4, 10, 18)","(2, 5, 8)",4,10,18,2,5,8,32,15,0.81985587,1.0
474,"(6, 10, 13)","(1, 5, 20)",6,10,13,1,5,20,29,26,0.55438364,0.0
475,"(8, 13, 16)","(5, 7, 17)",8,13,16,5,7,17,37,29,0.619457,1.0
476,"(9, 16, 17)","(2, 12, 17)",9,16,17,2,12,17,42,31,0.64733946,1.0
477,"(1, 3, 6)","(7, 10, 17)",1,3,6,7,10,17,10,34,0.079617836,0.0
478,"(6, 14, 16)","(1, 9, 11)",6,14,16,1,9,11,36,21,0.746114,1.0
479,"(1, 10, 19)","(5, 12, 19)",1,10,19,5,12,19,30,36,0.40983605,1.0
480,"(3, 4, 9)","(15, 18, 20)",3,4,9,15,18,20,16,53,0.08352365,0.0
481,"(9, 12, 19)","(1, 9, 11)",9,12,19,1,9,11,40,21,0.78392947,1.0
482,"(2, 11, 18)","(3, 5, 10)",2,11,18,3,5,10,31,18,0.7478599,1.0
483,"(8, 15, 19)","(9, 15, 18)",8,15,19,9,15,18,42,42,0.5,0.0
484,"(4, 10, 13)","(5, 8, 10)",4,10,13,5,8,10,27,23,0.57949126,0.0
485,"(2, 9, 17)","(2, 4, 16)",2,9,17,2,4,16,28,22,0.6182965,0.0
486,"(3, 7, 20)","(2, 7, 17)",3,7,20,2,7,17,30,26,0.57106596,0.0
487,"(5, 7, 19)","(8, 10, 17)",5,7,19,8,10,17,31,35,0.43961573,0.0
488,"(8, 10, 18)","(10, 11, 18)",8,10,18,10,11,18,36,39,0.4600639,0.0
489,"(6, 7, 13)","(3, 10, 17)",6,7,13,3,10,17,26,30,0.428934,1.0
490,"(12, 14, 15)","(4, 11, 17)",12,14,15,4,11,17,41,32,0.6214418,1.0
491,"(10, 12, 18)","(8, 13, 14)",10,12,18,8,13,14,40,35,0.5663717,0.0
492,"(8, 9, 14)","(2, 4, 18)",8,9,14,2,4,18,31,24,0.62524396,1.0
493,"(6, 7, 10)","(2, 7, 10)",6,7,10,2,7,10,23,19,0.59438205,1.0
494,"(3, 4, 11)","(8, 11, 19)",3,4,11,8,11,19,18,38,0.18325792,1.0
495,"(4, 5, 16)","(2, 5, 14)",4,5,16,2,5,14,25,21,0.58630395,1.0
496,"(1, 12, 13)","(8, 11, 15)",1,12,13,8,11,15,26,34,0.36899564,1.0
497,"(3, 12, 15)","(4, 15, 17)",3,12,15,4,15,17,30,36,0.40983605,0.0
498,"(12, 13, 14)","(15, 18, 20)",12,13,14,15,18,20,39,53,0.3512702,0.0
499,"(4, 6, 17)","(1, 4, 7)",4,6,17,1,4,7,27,12,0.83505154,1.0
500,"(1, 11, 15)","(12, 17, 18)",1,11,15,12,17,18,27,47,0.24812798,0.0
501,"(6, 12, 16)","(2, 8, 19)",6,12,16,2,8,19,34,29,0.5788683,1.0
502,"(13, 16, 19)","(1, 4, 9)",13,16,19,1,4,9,48,14,0.9216,1.0
503,"(10, 12, 17)","(7, 12, 20)",10,12,17,7,12,20,39,39,0.5,1.0
504,"(2, 15, 19)","(5, 8, 9)",2,15,19,5,8,9,36,22,0.72808987,0.0
505,"(4, 9, 13)","(9, 14, 15)",4,9,13,9,14,15,26,38,0.31886792,0.0
506,"(5, 7, 19)","(1, 10, 18)",5,7,19,1,10,18,31,29,0.53329635,1.0
507,"(2, 11, 15)","(1, 7, 20)",2,11,15,1,7,20,28,28,0.5,0.0
508,"(2, 14, 18)","(5, 11, 18)",2,14,18,5,11,18,34,34,0.5,1.0
509,"(2, 10, 11)","(10, 15, 16)",2,10,11,10,15,16,23,41,0.23936652,0.0
510,"(16, 18, 19)","(4, 5, 8)",16,18,19,4,5,8,53,17,0.906714,1.0
511,"(7, 17, 20)","(8, 15, 20)",7,17,20,8,15,20,44,43,0.5114927,0.0
512,"(9, 14, 19)","(11, 13, 19)",9,14,19,11,13,19,42,43,0.48823693,0.0
513,"(9, 11, 12)","(10, 12, 20)",9,11,12,10,12,20,32,42,0.36728838,0.0
514,"(13, 15, 19)","(4, 19, 20)",13,15,19,4,19,20,47,43,0.5443568,1.0
515,"(1, 10, 15)","(7, 9, 18)",1,10,15,7,9,18,26,34,0.36899564,1.0
516,"(10, 15, 16)","(5, 7, 13)",10,15,16,5,7,13,41,25,0.7289679,1.0
517,"(1, 6, 16)","(6, 16, 19)",1,6,16,6,16,19,23,41,0.23936652,0.0
518,"(4, 11, 18)","(5, 11, 18)",4,11,18,5,11,18,33,34,0.48507795,0.0
519,"(5, 16, 19)","(5, 7, 12)",5,16,19,5,7,12,40,24,0.7352941,1.0
520,"(3, 10, 13)","(4, 7, 16)",3,10,13,4,7,16,26,27,0.4811388,0.0
521,"(1, 17, 19)","(6, 12, 17)",1,17,19,6,12,17,37,35,0.52775633,1.0
522,"(2, 6, 7)","(8, 9, 12)",2,6,7,8,9,12,15,29,0.21106942,0.0
523,"(9, 12, 14)","(11, 16, 18)",9,12,14,11,16,18,35,45,0.37692308,1.0
524,"(3, 6, 15)","(6, 8, 10)",3,6,15,6,8,10,24,24,0.5,0.0
525,"(3, 5, 19)","(1, 9, 19)",3,5,19,1,9,19,27,29,0.4643312,1.0
526,"(11, 17, 20)","(5, 14, 20)",11,17,20,5,14,20,48,39,0.6023529,1.0
527,"(1, 16, 20)","(3, 6, 11)",1,16,20,3,6,11,37,20,0.7738835,1.0
528,"(11, 15, 18)","(1, 3, 16)",11,15,18,1,3,16,44,20,0.8287671,0.0
529,"(11, 16, 20)","(1, 7, 10)",11,16,20,1,7,10,47,18,0.87208843,1.0
530,"(5, 18, 19)","(5, 15, 20)",5,18,19,5,15,20,42,40,0.52437574,1.0
531,"(2, 4, 5)","(12, 16, 20)",2,4,5,12,16,20,11,48,0.049896907,0.0
532,"(2, 3, 10)","(4, 17, 20)",2,3,10,4,17,20,15,41,0.118048266,0.0
533,"(3, 4, 5)","(4, 8, 14)",3,4,5,4,8,14,12,26,0.17560975,0.0
534,"(5, 13, 15)","(1, 8, 17)",5,13,15,1,8,17,33,26,0.6169972,0.0
535,"(2, 3, 8)","(6, 16, 20)",2,3,8,6,16,20,13,42,0.08742887,0.0
536,"(4, 9, 15)","(1, 5, 18)",4,9,15,1,5,18,28,24,0.5764706,1.0
537,"(1, 11, 17)","(9, 14, 19)",1,11,17,9,14,19,29,42,0.3228407,0.0
538,"(5, 8, 17)","(9, 11, 12)",5,8,17,9,11,12,30,32,0.46777546,0.0
539,"(1, 3, 10)","(15, 19, 20)",1,3,10,15,19,20,14,54,0.06298201,0.0
540,"(7, 10, 20)","(3, 4, 5)",7,10,20,3,4,5,37,12,0.90482485,0.0
541,"(1, 5, 18)","(2, 3, 17)",1,5,18,2,3,17,24,22,0.54339623,0.0
542,"(2, 6, 10)","(3, 5, 7)",2,6,10,3,5,7,18,15,0.59016395,0.0
543,"(2, 4, 16)","(8, 16, 18)",2,4,16,8,16,18,22,42,0.2153025,0.0
544,"(9, 13, 14)","(2, 8, 12)",9,13,14,2,8,12,36,22,0.72808987,1.0
545,"(1, 5, 15)","(10, 16, 18)",1,5,15,10,16,18,21,44,0.18552798,0.0
546,"(4, 7, 8)","(2, 3, 8)",4,7,8,2,3,8,19,13,0.6811321,0.0
547,"(5, 15, 19)","(1, 5, 10)",5,15,19,1,5,10,39,16,0.85593694,1.0
548,"(5, 6, 15)","(2, 8, 13)",5,6,15,2,8,13,26,23,0.5609959,0.0
549,"(7, 8, 9)","(8, 9, 15)",7,8,9,8,9,15,24,32,0.36,0.0
550,"(8, 17, 19)","(6, 7, 9)",8,17,19,6,7,9,44,22,0.8,1.0
551,"(3, 15, 19)","(3, 9, 20)",3,15,19,3,9,20,37,32,0.57208526,1.0
552,"(9, 12, 18)","(6, 12, 20)",9,12,18,6,12,20,39,38,0.5129848,1.0
553,"(3, 6, 14)","(6, 11, 20)",3,6,14,6,11,20,23,37,0.27871445,0.0
554,"(15, 16, 19)","(5, 10, 13)",15,16,19,5,10,13,50,28,0.76126677,1.0
555,"(4, 17, 19)","(5, 6, 13)",4,17,19,5,6,13,40,24,0.7352941,0.0
556,"(7, 15, 16)","(1, 9, 20)",7,15,16,1,9,20,38,30,0.61604095,1.0
557,"(10, 13, 19)","(2, 13, 14)",10,13,19,2,13,14,42,29,0.6771593,1.0
558,"(8, 14, 19)","(5, 7, 15)",8,14,19,5,7,15,41,27,0.69751036,1.0
559,"(9, 17, 19)","(1, 14, 19)",9,17,19,1,14,19,45,34,0.63659227,1.0
560,"(5, 8, 13)","(4, 11, 19)",5,8,13,4,11,19,26,34,0.36899564,1.0
561,"(1, 4, 19)","(1, 11, 19)",1,4,19,1,11,19,24,31,0.374756,0.0
562,"(4, 14, 18)","(8, 13, 19)",4,14,18,8,13,19,36,40,0.44751382,0.0
563,"(2, 5, 8)","(1, 10, 12)",2,5,8,1,10,12,15,23,0.29840848,0.0
564,"(10, 16, 20)","(1, 9, 10)",10,16,20,1,9,10,46,20,0.8410175,0.0
565,"(2, 10, 11)","(6, 10, 17)",2,10,11,6,10,17,23,33,0.32694685,0.0
566,"(2, 9, 11)","(2, 8, 14)",2,9,11,2,8,14,22,24,0.45660377,1.0
567,"(2, 11, 17)","(3, 9, 16)",2,11,17,3,9,16,30,28,0.5344418,1.0
568,"(6, 11, 13)","(3, 6, 10)",6,11,13,3,6,10,30,19,0.71371925,1.0
